id,organisation_id,project_id,name,short_name,country,city,role,activity_type,sme,ec_contribution,total_cost
600269,947632286,101057977,DAY ONE SOCIETA A RESPONSABILITA LIMITATA,DAY ONE,IT,ROMA RM,participant,PRC,t,288750.00,288750.00
600270,999980373,101057977,CHALMERS TEKNISKA HOGSKOLA AB,,SE,GOTEBORG,participant,HES,f,642700.00,642700.00
600271,999990267,101075962,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,coordinator,REC,f,1480000.00,1480000.00
600276,899285837,101113901,SENER AEROESPACIAL SOCIEDAD ANONIMA,SENER AEROESPACIAL,ES,LAS ARENAS,participant,PRC,f,100028.75,100028.75
600277,999584128,101113901,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,AIT,AT,WIEN,participant,REC,f,1446540.00,1446540.00
600278,999705087,101113901,INFINEON TECHNOLOGIES AUSTRIA  AG,IFAT,AT,Villach,participant,PRC,f,95793.75,95793.75
600279,951468248,101113901,EXAIL,exail,FR,Saint Germain En Laye,participant,PRC,f,100000.00,100000.00
600280,999596544,101113901,PHYSIKALISCH-TECHNISCHE BUNDESANSTALT,PTB,DE,Braunschweig,participant,REC,f,1647735.00,1647735.00
600281,999988909,101113901,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,TNO,NL,DEN HAAG,coordinator,REC,f,4894070.00,4894070.00
600282,934213694,101113901,CRYOCONCEPT FRANCE,,FR,Les Ulis,participant,PRC,t,100000.00,100000.00
600283,932760440,101113901,TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,VTT,FI,Espoo,participant,REC,f,1261389.00,1261389.00
600284,891354147,101113901,SONNENBERG HARRISON PARTNERSCHAFTMBB  PATENT- UNDRECHTSANWALTSKANZLEI,,DE,MUNCHEN,participant,PRC,t,216875.00,216875.00
600285,999984059,101113901,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,DE,MUNCHEN,participant,REC,f,2096444.75,2096444.75
600286,999992401,101113901,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,participant,REC,f,1354500.75,1354500.75
600287,999981149,101113901,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,BE,Leuven,participant,REC,f,1297656.25,1297656.25
600288,887925003,101113901,SILENT WAVES,,FR,GRENOBLE,participant,PRC,t,62500.00,62500.00
600289,886690096,101113901,QUANTUM OPTICS JENA GMBH,,DE,JENA,participant,PRC,t,81742.50,81742.50
600290,886703676,101113901,Alea Quantum Technologies ApS,Alea Quantum Technologies ApS,DK,Kongens Lyngby,participant,PRC,t,106250.00,106250.00
600291,952944491,101113901,SINGLE QUANTUM BV,Single Quantum,NL,DELFT,participant,PRC,t,125000.00,125000.00
600292,999633016,101113901,INSTITUT D'OPTIQUE THEORIQUE ET APPLIQUEE IOTA - SUPOPTIQUE,IOTA,FR,Palaiseau,participant,HES,f,562500.00,562500.00
600293,998627805,101113901,ISTITUTO NAZIONALE DI RICERCA METROLOGICA,INRIM,IT,Torino,participant,REC,f,1236793.75,1236793.75
600294,891144142,101113901,ALICE & BOB,,FR,PARIS,participant,PRC,t,67500.00,67500.00
600295,892878890,101113901,QUANTWARE B.V.,,NL,Delft,participant,PRC,t,52500.00,52500.00
600296,897837918,101113901,AMIRES THE BUSINESS INNOVATION MANAGEMENT INSTITUTE ZU,,CZ,PRAGUE,participant,OTH,f,416875.00,416875.00
600297,998801144,101113901,LABORATOIRE NATIONAL DE METROLOGIE ET D'ESSAIS,LNE,FR,PARIS,participant,REC,f,700068.75,700068.75
600298,910878695,101113901,QUANDELA,,FR,MASSY,participant,PRC,t,109157.50,109157.50
600299,951707256,101113901,AUREA TECHNOLOGY,,FR,Besancon,participant,PRC,t,110643.75,110643.75
600300,999623122,101113901,OBSERVATOIRE DE PARIS,OBSPARIS,FR,PARIS,participant,HES,f,692125.00,692125.00
600319,999979306,101163917,WEIZMANN INSTITUTE OF SCIENCE,WEIZMANN,IL,Rehovot,coordinator,HES,f,1500000.00,1500000.00
600302,999997930,101042707,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,1918969.00,1918969.00
600306,999866883,101207941,UNIVERSITAT WIEN,UNIVIE,AT,WIEN,associatedpartner,HES,f,,0.00
600307,999973971,101207941,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,CH,LAUSANNE,associatedpartner,HES,f,,0.00
600308,999991722,101207941,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,MADRID,coordinator,REC,f,389156.16,0.00
600314,999983962,101203362,RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN,RWTH AACHEN,DE,Aachen,coordinator,HES,f,108982.56,0.00
600315,999845446,101149751,"THE PROVOST, FELLOWS, FOUNDATION SCHOLARS & THE OTHER MEMBERS OF BOARD, OF THE COLLEGE OF THE HOLY & UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN",TRINITY COLLEGE DUBLIN,IE,Dublin,coordinator,HES,f,199694.40,0.00
600316,999994826,101149751,FREIE UNIVERSITAET BERLIN,Freie Universitaet Berlin,DE,BERLIN,associatedpartner,HES,f,,0.00
600317,996479740,101150858,INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA,IST AUSTRIA,AT,Klosterneuburg,coordinator,HES,f,183600.96,0.00
600331,991256096,101109672,AALTO KORKEAKOULUSAATIO SR,AALTO,FI,Espoo,coordinator,HES,f,215534.40,0.00
600336,999990267,101054860,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,coordinator,REC,f,3188750.00,3188750.00
600338,996228025,101064707,University of Science and Technology of China,,CN,Hefei,associatedpartner,HES,f,,0.00
600339,999991722,101064707,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,MADRID,coordinator,REC,f,246384.48,0.00
600340,999976590,101124606,UNIVERSITA DEGLI STUDI DI NAPOLI FEDERICO II,UNINA,IT,Napoli,coordinator,HES,f,1178125.00,1178125.00
600341,999544746,101124606,LEIBNIZ INSTITUT FUR FESTKORPER UND WERKSTOFFORSCHUNG DRESDEN EV,IFW,DE,DRESDEN,participant,REC,f,821587.50,821587.50
600343,999977463,101204967,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,DE,Muenchen,coordinator,HES,f,202125.12,0.00
600396,990797674,101054327,KARLSRUHER INSTITUT FUER TECHNOLOGIE,KIT,DE,Karlsruhe,coordinator,HES,f,2736708.75,2736708.75
600382,999547074,101042304,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET AUTOMATIQUE,INRIA,FR,Le Chesnay Cedex,coordinator,REC,f,833775.00,833775.00
600383,999854758,101042304,ECOLE NORMALE SUPERIEURE,ENS,FR,Paris,participant,HES,f,1247500.00,1247500.00
600384,999909854,101062864,IBM RESEARCH GMBH,IBM,CH,RUESCHLIKON,associatedpartner,PRC,f,,0.00
600385,999980373,101062864,CHALMERS TEKNISKA HOGSKOLA AB,,SE,GOTEBORG,coordinator,HES,f,222727.68,0.00
600392,999994923,101153933,PAUL SCHERRER INSTITUT,PSI,CH,VILLIGEN PSI,associatedpartner,REC,f,,0.00
600393,999975717,101153933,"UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK",UCC,IE,Cork,coordinator,HES,f,215534.40,0.00
600397,999991043,101204715,KOBENHAVNS UNIVERSITET,UCPH,DK,KOBENHAVN,coordinator,HES,f,263393.28,0.00
600398,999869114,101201611,UNIVERSITAET INNSBRUCK,UIBK,AT,Innsbruck,coordinator,HES,f,2500000.00,0.00
600828,999852236,101156088,LINKOPINGS UNIVERSITET,LIU,SE,Linkoping,participant,HES,f,334250.00,0.00
600829,952669496,101156088,INTELLIGENTSIA CONSULTANTS SARL,Intelligentsia Consultants,LU,BERTRANGE,participant,PRC,t,160500.00,0.00
600830,991256096,101156088,AALTO KORKEAKOULUSAATIO SR,AALTO,FI,Espoo,participant,HES,f,52275.00,0.00
600831,971002496,101156088,JUSTINMIND SL,JUSTINMIND,ES,Barcelona,participant,PRC,t,0.00,0.00
600832,999896468,101156088,EOTVOS LORAND TUDOMANYEGYETEM,ELTE,HU,BUDAPEST,coordinator,HES,f,671750.00,0.00
600833,999990752,101156088,LOUGHBOROUGH UNIVERSITY,,UK,Loughborough,associatedpartner,HES,f,,0.00
601063,999896468,101244222,EOTVOS LORAND TUDOMANYEGYETEM,ELTE,HU,BUDAPEST,coordinator,HES,f,182743.92,0.00
601285,999992401,101132291,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,associatedpartner,REC,f,,0.00
601286,988145985,101132291,INTERNATIONAL IBERIAN NANOTECHNOLOGY LABORATORY,LABORATORIO IBERICO INTERNACIONAL DE NANOTECNOLOGI,PT,Braga,coordinator,REC,f,156778.56,0.00
601566,996326383,101130806,EREVNITIKO PANEPISTIMIAKO INSTITOUTO THEORITIKIS KAI YPOLOGISTIKIS FYSIKIS,,EL,HERAKLION,coordinator,REC,f,153486.72,0.00
601601,999893170,101180954,VILNIAUS UNIVERSITETAS,Vilniaus universitetas,LT,Vilnius,coordinator,HES,f,158597.76,0.00
601737,999986969,101087126,DEUTSCHES ELEKTRONEN-SYNCHROTRON DESY,DESY,DE,HAMBURG,participant,REC,f,225000.00,225000.00
601738,965934440,101087126,THE CYPRUS INSTITUTE,THE CYPRUS INSTITUTE,CY,NICOSIA,coordinator,HES,f,2274341.00,2274341.25
601846,994491822,101136607,FAKULTNI NEMOCNICE U SV ANNY V BRNE,FNUSA ICRC,CZ,Brno,participant,HES,f,3000101.25,3000101.25
601847,999868144,101136607,VSB - TECHNICAL UNIVERSITY OF OSTRAVA,VSB - TU Ostrava,CZ,OSTRAVA PORUBA,thirdparty,HES,f,0.00,0.00
601848,983240210,101136607,INSTITUT DU CERVEAU ET DE LA MOELLE EPINIERE,ICM,FR,Paris,participant,REC,f,1794010.00,1794010.00
601849,889100158,101136607,"INTERNATIONAL NEURODEGENERATIVE DISORDERS RESEARCH CENTER, ZAPSANY USTAV",,CZ,PRAHA,coordinator,REC,t,5993850.00,5993850.00
601850,999580054,101136607,BAYERISCHE AKADEMIE DER WISSENSCHAFTEN,BADW,DE,MUNCHEN,participant,REC,f,1801500.00,1801500.00
601851,999848744,101136607,CESKE VYSOKE UCENI TECHNICKE V PRAZE,CVUT,CZ,PRAHA,participant,HES,f,2410321.25,2410321.25
602097,996434053,101186579,CENTRUM FIZYKI TEORETYCZNEJ POLSKIEJ AKADEMII NAUK,CFT PAN,PL,WARSZAWA,coordinator,REC,f,2467225.00,0.00
603124,999981925,101069424,GOETEBORGS UNIVERSITET,UGOT - GOETEBORGS UNIVERSITET/UNIVERSITY OF GOTHEN,SE,Goeteborg,coordinator,HES,f,150000.00,0.00
603283,999878620,101054629,UNIVERSITE DU LUXEMBOURG,uni.lu,LU,ESCH-SUR-ALZETTE,coordinator,HES,f,2500000.00,2500000.00
604102,999431159,101211639,POLITECNICO DI BARI,POLIBA,IT,BARI,associatedpartner,HES,f,,0.00
604103,999994826,101211639,FREIE UNIVERSITAET BERLIN,Freie Universitaet Berlin,DE,BERLIN,coordinator,HES,f,202125.12,0.00
604111,999984350,101151283,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",UOXF,UK,Oxford,associatedpartner,HES,f,,0.00
604112,999990267,101151283,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,coordinator,REC,f,189687.36,0.00
606412,996479740,101204093,INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA,IST AUSTRIA,AT,Klosterneuburg,coordinator,HES,f,214344.72,0.00
606414,999865234,101204580,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,ES,LEIOA,coordinator,HES,f,194074.56,0.00
606428,999986096,101070622,UNIVERSITEIT GENT,UGent,BE,GENT,participant,HES,f,368750.00,368750.00
606429,889125184,101070622,SARCURA GMBH,Sarcura GmbH,AT,KLOSTERNEUBURG,participant,PRC,t,37022.43,37022.43
606430,999981149,101070622,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,BE,Leuven,coordinator,REC,f,2213904.57,2213904.57
606431,930258034,101070622,LUCEDA,LUCEDA PHOTONICS,BE,GENT,participant,PRC,t,339347.50,339347.50
606432,999614683,101070622,INSTYTUT WYSOKICH CISNIEN POLSKIEJ AKADEMII NAUK,IWC PAN,PL,Warszawa,participant,HES,f,475000.00,475000.00
606433,998635953,101070622,GOOCH & HOUSEGO (TORQUAY) LIMITED,,UK,TORQUAY DEVON,associatedpartner,PRC,f,,0.00
606434,891893855,101070622,FERDINAND-BRAUN-INSTITUT GGMBH LEIBNIZ- INSTITUT FUR HOCHSTFREQUENZTECHNIK,,DE,Berlin,participant,REC,f,717188.00,717188.00
606443,999990267,101141942,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,coordinator,REC,f,2500000.00,2500000.00
606486,999988133,101206221,ORGANISATION EUROPEENNE POUR LA RECHERCHE NUCLEAIRE,EUROPEAN ORGANIZATION FOR NUCLEAR RESEARCH,CH,GENEVE 23,coordinator,REC,f,292118.88,0.00
606487,999997930,101088331,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,1880000.00,1880000.00
606512,999997930,101066781,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,211754.88,0.00
606536,954530344,101116599,STICHTING VU,,NL,Amsterdam,coordinator,HES,f,2215408.00,2215408.00
606666,991256096,101060306,AALTO KORKEAKOULUSAATIO SR,AALTO,FI,Espoo,coordinator,HES,f,215534.40,0.00
606671,999997930,101039375,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,1499365.00,1499365.00
606726,916946045,101070441,OPTAGON FOTONIKI IDIOTIKI KEFALAIOUCHIKI ETAIRIA,OPTAGON PHOTONICS PRIVATE COMPANY,EL,"PALLINI, ATHINA",participant,PRC,t,287888.75,287888.75
606727,999958839,101070441,CSEM CENTRE SUISSE D'ELECTRONIQUE ET DE MICROTECHNIQUE SA - RECHERCHE ET DEVELOPPEMENT,CSEM,CH,NEUCHATEL,associatedpartner,REC,f,,0.00
606728,986393389,101070441,SYSTHMATA YPOLOGISTIKIS ORASHS IRIDA LABS AE,IRIDA,EL,RIO,participant,PRC,t,335625.00,335625.00
606729,999981149,101070441,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,BE,Leuven,participant,REC,f,555978.75,555978.75
606730,907680217,101070441,PHIX BV,,NL,ENSCHEDE,participant,PRC,t,497500.00,497500.00
606731,898867476,101070441,QUIX QUANTUM BV,,NL,Enschede,participant,PRC,t,64011.49,64011.49
606732,999900833,101070441,UNIVERSITEIT TWENTE,UNIVERSITEIT TWENTE,NL,Enschede,participant,HES,f,690000.00,690000.00
606733,918272908,101070441,LIONIX INTERNATIONAL BV,,NL,Enschede,participant,PRC,t,687625.00,687625.00
606734,990912037,101070441,POLYTEC GMBH,,DE,Waldbronn,participant,PRC,f,364625.00,364625.00
606735,880186149,101070441,QUIX QUANTUM GMBH,,DE,STUTTGART,participant,PRC,f,204988.51,204988.51
606736,973288495,101070441,SUPERLUM DIODES LIMITED,,IE,CARRIGTWOHILL,participant,PRC,t,344798.00,344798.00
606737,999654356,101070441,EREVNITIKO PANEPISTIMIAKO INSTITOUTO SYSTIMATON EPIKOINONION KAI YPOLOGISTON,RESEARCH UNIVERSITY INSTITUTE OF COMMUNICATION AND,EL,ATHINA,coordinator,REC,f,718750.00,718750.00
606738,999975717,101070441,"UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK",UCC,IE,Cork,participant,HES,f,244938.75,244938.75
606740,999987454,101124492,UNIVERSITAET BREMEN,UBREMEN,DE,Bremen,coordinator,HES,f,1951063.00,1951063.00
606753,999572294,101042989,UNIWERSYTET WARSZAWSKI,UNIWARSAW,PL,WARSZAWA,coordinator,HES,f,1499125.00,1499125.00
606789,999900833,101043229,UNIVERSITEIT TWENTE,UNIVERSITEIT TWENTE,NL,Enschede,coordinator,HES,f,2558750.00,2558750.00
606831,996479740,101187231,INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA,IST AUSTRIA,AT,Klosterneuburg,coordinator,HES,f,766047.50,766047.50
606832,889458767,101187231,SILORIX GMBH,SILORIX,DE,Karlsruhe,participant,PRC,f,554655.00,554655.00
606833,999909854,101187231,IBM RESEARCH GMBH,IBM,CH,RUESCHLIKON,associatedpartner,PRC,f,,0.00
606834,999973971,101187231,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,CH,LAUSANNE,associatedpartner,HES,f,,0.00
606835,990797674,101187231,KARLSRUHER INSTITUT FUER TECHNOLOGIE,KIT,DE,Karlsruhe,participant,HES,f,750171.25,750171.25
606836,884884926,101187231,LUXTELLIGENCE SA,LUXTELLIGENCE SA,CH,Saint-Sulpice,associatedpartner,PRC,t,,0.00
606837,999977366,101187231,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,participant,HES,f,477658.75,477658.75
606971,894660004,101188720,LIGHTSOLVER LTD,,IL,TEL AVIV,coordinator,PRC,t,2499999.00,0.00
606983,934012031,101111896,ARYBALLE TECHNOLOGIES,,FR,Grenoble,participant,PRC,t,270928.00,774080.00
606984,888670545,101111896,LIGENTEC FRANCE,LGT-FR,FR,Corbeil-Essonnes,participant,PRC,t,1753340.75,5009545.00
606985,999992401,101111896,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,participant,REC,f,792691.90,2264834.00
606986,999981149,101111896,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,BE,Leuven,participant,REC,f,2443387.45,6981107.00
606987,907680217,101111896,PHIX BV,,NL,ENSCHEDE,participant,PRC,t,225312.50,643750.00
606988,940657501,101111896,X-FAB MEMS FOUNDRY GmbH,,DE,Erfurt,participant,PRC,f,518693.59,2074774.36
606989,885539870,101111896,BROLIS SENSOR TECHNOLOGY,,BE,Gand,participant,PRC,t,0.00,0.00
606990,992236087,101111896,PHOTONFIRST TECHNOLOGIES BV,PHOTONFIRST,NL,ALKMAAR,participant,PRC,t,367084.38,1048812.50
606991,913713714,101111896,X-FAB FRANCE,X-FAB FRANCE,FR,CORBEIL ESSONNES CEDEX,coordinator,PRC,f,2517285.31,10069141.25
606992,930258034,101111896,LUCEDA,LUCEDA PHOTONICS,BE,GENT,participant,PRC,t,1003989.88,2868542.50
606993,894393933,101111896,X-FAB GLOBAL SERVICES GMBH,XGS,DE,Erfurt,participant,PRC,f,371121.25,1484485.00
606994,990560024,101111896,MELLANOX TECHNOLOGIES LTD - MLNX,MELLANOX,IL,YOKNEAM,participant,PRC,f,104296.88,417187.50
606995,950758208,101111896,SMART PHOTONICS BV,SMART Photonics,NL,EINDHOVEN,participant,PRC,t,2615390.75,7472545.00
606996,999751938,101111896,THALES,THALES,FR,MEUDON,participant,PRC,f,73359.06,293436.25
606997,900775078,101111896,NOKIA SOLUTIONS AND NETWORKS ITALIA SPA,,IT,Milano,participant,PRC,f,135843.75,543375.00
606998,916439026,101111896,LIGENTEC SA,,CH,ECUBLENS,associatedpartner,PRC,t,,0.00
607008,999991043,101109698,KOBENHAVNS UNIVERSITET,UCPH,DK,KOBENHAVN,coordinator,HES,f,230774.40,0.00
607083,999572294,101130304,UNIWERSYTET WARSZAWSKI,UNIWARSAW,PL,WARSZAWA,coordinator,HES,f,598262.50,598262.50
607084,999616817,101130304,BRIGHT SOLUTIONS SRL,BRIGHT,IT,Cura Carpignano,participant,PRC,t,288125.00,288125.00
607085,986321512,101130304,NANYANG TECHNOLOGICAL UNIVERSITY,,SG,Singapore,associatedpartner,HES,f,,0.00
607086,999979500,101130304,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,IT,Roma,participant,REC,f,598370.00,598370.00
607087,999614683,101130304,INSTYTUT WYSOKICH CISNIEN POLSKIEJ AKADEMII NAUK,IWC PAN,PL,Warszawa,participant,HES,f,343562.50,343562.50
607088,953176030,101130304,OSPEDALE SAN RAFFAELE SRL,OSR,IT,Milano,participant,PRC,f,143750.00,143750.00
607089,996434053,101130304,CENTRUM FIZYKI TEORETYCZNEJ POLSKIEJ AKADEMII NAUK,CFT PAN,PL,WARSZAWA,participant,REC,f,181482.50,181482.50
607090,999997930,101130304,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,844088.75,844088.75
607127,895350353,101070195,LUMIPHASE AG,,CH,STAEFA,associatedpartner,PRC,t,,0.00
607128,905978255,101070195,PANEPISTIMIO DYTIKIS ATTIKIS,UNIVERSITY OF WEST ATTICA,EL,AIGALEO,participant,HES,f,308000.00,308000.00
607129,999986096,101070195,UNIVERSITEIT GENT,UGent,BE,GENT,participant,HES,f,377260.00,377260.00
607130,890763708,101070195,QTI SRL,,IT,Firenze,participant,PRC,f,149962.50,149962.50
607131,999984059,101070195,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,DE,MUNCHEN,participant,REC,f,532750.00,532750.00
607132,999992401,101070195,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,participant,REC,f,770828.50,770828.50
607133,910374974,101070195,INIVATION AG,INIVATION,CH,Zurich,associatedpartner,PRC,t,,0.00
607134,999909854,101070195,IBM RESEARCH GMBH,IBM,CH,RUESCHLIKON,associatedpartner,PRC,f,,0.00
607135,896769463,101070195,"IPRONICS PROGRAMMABLE PHOTONICS,SL",IPRONICS PROGRAMMABLE PHOTONICS,ES,Valencia,coordinator,PRC,t,631375.00,631375.00
607136,897305000,101070195,SCINTIL PHOTONICS,,FR,GRENOBLE,participant,PRC,t,464586.00,464586.25
607137,999990655,101070195,DANMARKS TEKNISKE UNIVERSITET,TECHNICAL UNIVERSITY OF DENMARK DTU,DK,KONGENS LYNGBY,participant,HES,f,272257.00,272257.50
607138,999840693,101070195,PANEPISTIMIO AIGAIOU,UNIVERSITY OF THE AEGEAN,EL,Mytilini,participant,HES,f,323000.00,323000.00
607214,884896954,101159049,SILENTSYS,,FR,Le Mans,participant,PRC,t,636150.00,636150.00
607215,998627805,101159049,ISTITUTO NAZIONALE DI RICERCA METROLOGICA,INRIM,IT,Torino,coordinator,REC,f,780340.00,780340.00
607216,929049414,101159049,I.D.I.L. SAS (INGENIERIE-DEVELOPPEMENT-INSTRUMENTATION-LASER),IDIL SAS,FR,Lannion,participant,PRC,t,683500.00,683500.00
607217,915401417,101159049,ACCELER8 LIMITED,,MT,Floriana,participant,PRC,t,383750.00,383750.00
607260,885528715,101136471,EPHOS SRL,,IT,Milano,coordinator,PRC,t,2495968.75,2495968.75
610235,992204077,101203931,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,OFFICE FOR SPONSORED PROGRAMS,US,Cambridge,associatedpartner,HES,f,,0.00
610236,999975717,101203931,"UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK",UCC,IE,Cork,coordinator,HES,f,450293.76,0.00
610239,992204077,101154100,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,OFFICE FOR SPONSORED PROGRAMS,US,Cambridge,associatedpartner,HES,f,,0.00
610240,999606923,101154100,FUNDACIO INSTITUT CATALA DE NANOCIENCIA I NANOTECNOLOGIA,ICN2-CERCA,ES,BELLATERRA (BARCELONA),coordinator,REC,f,261380.64,0.00
610245,992204077,101059826,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,OFFICE FOR SPONSORED PROGRAMS,US,Cambridge,associatedpartner,HES,f,,0.00
610246,999995602,101059826,UNIVERSITA DEGLI STUDI DI PADOVA,UNIPD,IT,PADOVA,coordinator,HES,f,265099.20,0.00
610706,999993468,101166158,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,London,coordinator,HES,f,1499560.00,1499560.00
612315,999850878,101109916,SCUOLA INTERNAZIONALE SUPERIORE DI STUDI AVANZATI DI TRIESTE,SISSA,IT,Trieste,coordinator,HES,f,265099.20,0.00
612316,993760054,101109916,THE UNIVERSITY OF CHICAGO,University of Chicago,US,CHICAGO ILLINOIS,associatedpartner,HES,f,,0.00
612342,992204077,101150724,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,OFFICE FOR SPONSORED PROGRAMS,US,Cambridge,associatedpartner,HES,f,,0.00
612343,999991722,101150724,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,MADRID,coordinator,REC,f,216699.60,0.00
613135,884818287,101136793,SEMIQON TECHNOLOGIES OY,,FI,Espoo,coordinator,PRC,t,1899873.75,1899873.75
613136,893203258,101136793,QBLOX BV,,NL,DELFT,participant,PRC,t,600125.00,600125.00
613360,999995796,101081361,UNIVERSITA DEGLI STUDI DI MILANO,UMIL,IT,Milano,coordinator,HES,f,123000.00,0.00
613361,998448258,101081361,FONDAZIONE DON CARLO GNOCCHI ONLUS,,IT,Milano,participant,REC,f,27000.00,0.00
613491,898867476,101187962,QUIX QUANTUM BV,,NL,Enschede,coordinator,PRC,t,2470125.00,0.00
613492,878052052,101187962,QuiX Quantum Holding BV,,NL,Enschede,thirdparty,PRC,t,0.00,0.00
613593,887983203,101159159,WELINQ SAS,,FR,Paris,coordinator,PRC,t,2499375.00,2499375.00
613755,996479740,101248662,INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA,IST AUSTRIA,AT,Klosterneuburg,coordinator,HES,f,150000.00,0.00
615994,944758564,101225776,ECLIPSE FOUNDATION EUROPE GMBH,ECL,DE,DARMSTADT,participant,PRC,t,265516.01,0.00
615995,881119580,101225776,GIGASYS SOLUTIONS SL,,ES,MALAGA,participant,PRC,t,293125.00,0.00
615996,999984059,101225776,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,DE,MUNCHEN,participant,REC,f,405390.00,0.00
615997,968722026,101225776,EDP - ENERGIAS DE PORTUGAL SA,EDP,PT,Lisboa,thirdparty,PRC,f,0.00,0.00
615998,987787958,101225776,Hochschule RheinMain,Hochschule RheinMain,DE,WIESBADEN,participant,HES,f,400957.50,0.00
615999,999562788,101225776,"ATHINA-EREVNITIKO KENTRO KAINOTOMIAS STIS TECHNOLOGIES TIS PLIROFORIAS, TON EPIKOINONION KAI TIS GNOSIS",ATHENA - RESEARCH AND INNOVATION CENTER,EL,MAROUSSI,participant,REC,f,468750.00,0.00
